package_code,procedure_name,tier3_cost,tier2_cost,tier1_cost,category,private_tier1,private_tier2,private_tier3,private_metro
MG086,"Acute ischemic stroke-
Intravenous
thrombolysis",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG087,"Venous sinus
thrombosis",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG088,Pyogenic Meningitis,0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG089,Fungal Meningitis,0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG090,"Autoimmune
encephalitis",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG090,"Autoimmune
encephalitis (IVIG)",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG090,"Acute transverse
myelitis/ Acute
demyelinating
encephalitis",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG091,"Acute hemorrhagic
stroke- Hematoma
evacuation",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG091,"Acute hemorrhagic
stroke- (Extra
ventricular drainage)",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG092,"Myasthenic crisis
(IVIG)",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG093,"Myasthenic crisis
(Plasmapheresis)",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG094,"Tuberculous
meningitis
(Hydrocephalus – VP
SHUNT/ EVD/Omaya)",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG095,Cholangitis,0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG096,Intercostal drainage,0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG096,"Fibreoptic
bronchoscopy (FOB)",0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG097,"Endobronchial
Ultrasound (EBUS)",15700.0,18000.0,18000.0,MG,57600.0,57600.0,50240.0,72000.0
MG098,PET scan,0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MG099,Platelet pheresis,11000.0,12700.0,12700.0,MG,40640.0,40640.0,35200.0,50800.0
MP001,"Pediatric seizure
disorders",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP003,"ACUTE
ENCEPHALOPATHY",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP003,"ACUTE
ENCEPHALOPATHY",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP004,"ACUTE
ENCEPHALOPATHY",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP005,"ACUTE INFECTIOUS
MENINGITIS AND
MENINGOENCEPHA
LITIS.",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP005,"ACUTE INFECTIOUS
MENINGITIS AND
MENINGOENCEPHA
LITIS.",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP005,"ACUTE INFECTIOUS
MENINGITIS AND
MENINGOENCEPHA
LITIS.",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP005,"ACUTE INFECTIOUS
MENINGITIS AND
MENINGOENCEPHA
LITIS.",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP006,Meningitis,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP006,Meningitis,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP006,Meningitis,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP006,Meningitis,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP008,"Medical Management
for Raised intracranial
pressure",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP011,"INTRACRANIAL
SPACE OCCUPYING
LESIONS",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP015,Juvenile myasthenia,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP018,"Acute childhood
asthma",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP020,"Acute urticaria /
Anaphylaxis",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP021,Acute abdomen,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP023,"Unexplained
hepatosplenomegaly",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP024,"Neonatal/ Infantile
cholestasis",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP026,"NEPHROTIC
SYNDROME",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP026,"NEPHROTIC
SYNDROME",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP027,"Haemolytic uremic
syndrome",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP039,Rheumatic fever,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP039,Rheumatic fever,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP040,Cyanotic spells,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP043,Kawasaki Disease,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP047,Croup syndrome,0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
MP050,"NEPHROTIC
SYNDROME",0.0,0.0,0.0,MP,0.0,0.0,0.0,0.0
SE043,Glaucoma Screening,800.0,900.0,1000.0,SE,3200.0,2880.0,2560.0,4000.0
SE043,Glaucoma Screening,1500.0,1800.0,1900.0,SE,6080.0,5760.0,4800.0,7600.0
SE044,"Diabetic Retinopathy
Screening",1000.0,1200.0,1300.0,SE,4160.0,3840.0,3200.0,5200.0
ID001,"Laboratory Tests for
COVID-19 Infection
(PCR)
(Reimbursement level
for this package will be
as per the ICMR
guidelines, issued
from time to time)",1500.0,1500.0,1500.0,ID,4800.0,4800.0,4800.0,6000.0
ID001,"Laboratory Tests for
COVID-19 Infection
(PCR)
(Reimbursement level
for this package will be
as per the ICMR
guidelines, issued
from time to time)",3000.0,3000.0,3000.0,ID,9600.0,9600.0,9600.0,12000.0
ID003,"Treatment of COVID-
19 Infection",0.0,0.0,0.0,ID,0.0,0.0,0.0,0.0
ID005,"Treatment of systemic
fungal infections",0.0,0.0,0.0,ID,0.0,0.0,0.0,0.0
MG098,PET scan,0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
MM001,"Mental Retardation
(intellectual disability)",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM002,"Mental disorders -
Organic, including
symptomatic",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM003,"Schizophrenia,
schizotypal and
delusional disorders",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM004,"Neurotic, stress-
related and
somatoform disorders",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM005,"Mood (affective)
disorders",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM006,"Behavioural
syndromes associated
with physiological
disturbances and
physical factors",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM007,"Mental and
Behavioural disorders
due to psychoactive
substance use",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM008,"Package (Cognitive
Tests, Complete
Haemogram, Liver
Function Test, Renal
Function Test, Serum
Electrolytes, Electro
Cardiogram (ECG),
CT / MRI Brain,
Electroencephalogram
, Thyroid Function
Test, VDRL, HIV Test,
Vitamin B12 levels,
Folate levels, Lipid
Profile, Homocysteine
levels), serum Lithium
level",6600.0,7500.0,7500.0,MM,24000.0,24000.0,21120.0,30000.0
MM009,"Electro Convulsive
Therapy (ECT) - per
session",3300.0,3800.0,3800.0,MM,12160.0,12160.0,10560.0,15200.0
MM010,"NeuroDevelopmental
Disorders (NDD)
Other than Intellectual
Disability",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM010,"NeuroDevelopmental
Disorders (NDD)
Other than Intellectual
Disability",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM010,"NeuroDevelopmental
Disorders (NDD)
Other than Intellectual
Disability",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM010,"NeuroDevelopmental
Disorders (NDD)
Other than Intellectual
Disability",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM010,"NeuroDevelopmental
Disorders (NDD)
Other than Intellectual
Disability",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MM011,"Behavioral and
emotional Disorders of
Childhood and
Adolescence",0.0,0.0,0.0,MM,0.0,0.0,0.0,0.0
MN008,"Laser Therapy for
Retinopathy of
Prematurity
(Irrespective of no. of
eyes affected) - per
session",1900.0,2200.0,2300.0,MN,7360.0,7040.0,6080.0,9200.0
MN009,"Advanced Surgery for
Retinopathy of
Prematurity",18800.0,21300.0,22500.0,MN,72000.0,68160.0,60160.0,90000.0
MN010,"Ventriculoperitoneal
Shunt Surgery (VP) or
Omaya Reservoir or
External Drainage for
Hydrocephalus",6300.0,7100.0,7500.0,MN,24000.0,22720.0,20160.0,30000.0
MN011,"Basic neonatal care
(Level IA)",0.0,0.0,0.0,MN,0.0,0.0,0.0,0.0
MN012,ROP screening,550.0,625.0,625.0,MN,2000.0,2000.0,1760.0,2500.0
MN013,BERA,1650.0,1900.0,2200.0,MN,7040.0,6080.0,5280.0,8800.0
MO001,CT for CA Breast,8100.0,9200.0,9200.0,MO,29440.0,29440.0,25920.0,36800.0
MO001,CT for CA Breast,6600.0,7500.0,7500.0,MO,24000.0,24000.0,21120.0,30000.0
MO001,CT for CA Breast,6600.0,7500.0,7500.0,MO,24000.0,24000.0,21120.0,30000.0
MO001,CT for CA Breast,3900.0,4500.0,4500.0,MO,14400.0,14400.0,12480.0,18000.0
MO001,CT for CA Breast,10200.0,11600.0,12100.0,MO,38720.0,37120.0,32640.0,48400.0
MO001,CT for CA Breast,23400.0,26500.0,27600.0,MO,88320.0,84800.0,74880.0,110400.0
MO001,CT for CA Breast,1300.0,1400.0,1400.0,MO,4480.0,4480.0,4160.0,5600.0
MO001,CT for CA Breast,4300.0,4900.0,4900.0,MO,15680.0,15680.0,13760.0,19600.0
MO001,CT for CA Breast,16400.0,18700.0,18700.0,MO,59840.0,59840.0,52480.0,74800.0
MO001,CT for CA Breast,8200.0,9300.0,9300.0,MO,29760.0,29760.0,26240.0,37200.0
MO001,CT for CA Breast,15300.0,17400.0,17400.0,MO,55680.0,55680.0,48960.0,69600.0
MO001,CT for CA Breast,5000.0,5700.0,5700.0,MO,18240.0,18240.0,16000.0,22800.0
MO001,CT for CA Breast,13200.0,45000.0,45000.0,MO,144000.0,144000.0,42240.0,180000.0
MO001,CT for CA Breast,13000.0,14800.0,14800.0,MO,47360.0,47360.0,41600.0,59200.0
MO001,CT for CA Breast,4300.0,4900.0,4900.0,MO,15680.0,15680.0,13760.0,19600.0
MO001,CT for CA Breast,16600.0,18900.0,19600.0,MO,62720.0,60480.0,53120.0,78400.0
MO002,"CT for Metastatic bone
malignancy and
multiple myeloma",3900.0,4400.0,4400.0,MO,14080.0,14080.0,12480.0,17600.0
MO003,CT for CA Ovary,14400.0,16400.0,17000.0,MO,54400.0,52480.0,46080.0,68000.0
MO003,CT for CA Ovary,19000.0,21500.0,22400.0,MO,71680.0,68800.0,60800.0,89600.0
MO003,CT for CA Ovary,3800.0,4300.0,4300.0,MO,13760.0,13760.0,12160.0,17200.0
MO003,CT for CA Ovary,12100.0,13700.0,14300.0,MO,45760.0,43840.0,38720.0,57200.0
MO003,CT for CA Ovary,19800.0,22500.0,23400.0,MO,74880.0,72000.0,63360.0,93600.0
MO003,CT for CA Ovary,15300.0,17400.0,17400.0,MO,55680.0,55680.0,48960.0,69600.0
MO003,CT for CA Ovary,16400.0,18600.0,18600.0,MO,59520.0,59520.0,52480.0,74400.0
MO003,CT for CA Ovary,3100.0,3500.0,3700.0,MO,11840.0,11200.0,9920.0,14800.0
MO003,CT for CA Ovary,1400.0,1500.0,1600.0,MO,5120.0,4800.0,4480.0,6400.0
MO003,CT for CA Ovary,4300.0,4900.0,5100.0,MO,16320.0,15680.0,13760.0,20400.0
MO003,CT for CA Ovary,7700.0,8800.0,9100.0,MO,29120.0,28160.0,24640.0,36400.0
MO003,CT for CA Ovary,4600.0,5200.0,5400.0,MO,17280.0,16640.0,14720.0,21600.0
MO004,"CT for Germ Cell
Tumor",8100.0,9200.0,9500.0,MO,30400.0,29440.0,25920.0,38000.0
MO004,"CT for Germ Cell
Tumor",13600.0,15500.0,16100.0,MO,51520.0,49600.0,43520.0,64400.0
MO004,"CT for Germ Cell
Tumor",12000.0,13600.0,14200.0,MO,45440.0,43520.0,38400.0,56800.0
MO004,"CT for Germ Cell
Tumor",19300.0,21900.0,22800.0,MO,72960.0,70080.0,61760.0,91200.0
MO004,"CT for Germ Cell
Tumor",19300.0,21900.0,22800.0,MO,72960.0,70080.0,61760.0,91200.0
MO004,"CT for Germ Cell
Tumor",26900.0,30500.0,31800.0,MO,101760.0,97600.0,86080.0,127200.0
MO004,"CT for Germ Cell
Tumor",15000.0,17000.0,17700.0,MO,56640.0,54400.0,48000.0,70800.0
MO005,"CT for Gestational
Trophoblastic
Neoplasia",13300.0,15100.0,15700.0,MO,50240.0,48320.0,42560.0,62800.0
MO005,"CT for Gestational
Trophoblastic
Neoplasia",14100.0,16000.0,16600.0,MO,53120.0,51200.0,45120.0,66400.0
MO005,"CT for Gestational
Trophoblastic
Neoplasia",1400.0,1600.0,1600.0,MO,5120.0,5120.0,4480.0,6400.0
MO005,"CT for Gestational
Trophoblastic
Neoplasia",7700.0,8700.0,9100.0,MO,29120.0,27840.0,24640.0,36400.0
MO006,"CT for Cervical
Cancer",16400.0,18700.0,18700.0,MO,59840.0,59840.0,52480.0,74800.0
MO006,"CT for Cervical
Cancer",2600.0,3000.0,3100.0,MO,9920.0,9600.0,8320.0,12400.0
MO007,"CT for Endometrial
Cancer",16400.0,18700.0,18700.0,MO,59840.0,59840.0,52480.0,74800.0
MO007,"CT for Endometrial
Cancer",4900.0,5600.0,5600.0,MO,17920.0,17920.0,15680.0,22400.0
MO007,"CT for Endometrial
Cancer",19000.0,21500.0,22400.0,MO,71680.0,68800.0,60800.0,89600.0
MO007,"CT for Endometrial
Cancer",15300.0,17400.0,18100.0,MO,57920.0,55680.0,48960.0,72400.0
MO007,"CT for Endometrial
Cancer",4300.0,4900.0,5100.0,MO,16320.0,15680.0,13760.0,20400.0
MO008,CT for Vulvar Cancer,9100.0,10400.0,10800.0,MO,34560.0,33280.0,29120.0,43200.0
MO008,CT for Vulvar Cancer,2600.0,3000.0,3100.0,MO,9920.0,9600.0,8320.0,12400.0
MO008,CT for Vulvar Cancer,16000.0,18200.0,18900.0,MO,60480.0,58240.0,51200.0,75600.0
MO009,CT for Ewing Sarcoma,25500.0,29000.0,30100.0,MO,96320.0,92800.0,81600.0,120400.0
MO011,"CT for Soft Tissue
Sarcoma",26400.0,30000.0,31200.0,MO,99840.0,96000.0,84480.0,124800.0
MO011,"CT for Soft Tissue
Sarcoma",15100.0,17200.0,17900.0,MO,57280.0,55040.0,48320.0,71600.0
MO011,"CT for Soft Tissue
Sarcoma",4400.0,5000.0,5200.0,MO,16640.0,16000.0,14080.0,20800.0
MO012,"CT for Metastatic
Melanoma",7900.0,8900.0,9300.0,MO,29760.0,28480.0,25280.0,37200.0
MO012,"CT for Metastatic
Melanoma",5500.0,6300.0,6500.0,MO,20800.0,20160.0,17600.0,26000.0
MO012,"CT for Metastatic
Melanoma",5500.0,6300.0,6500.0,MO,20800.0,20160.0,17600.0,26000.0
MO013,CT for Anal Cancer,12100.0,13700.0,14300.0,MO,45760.0,43840.0,38720.0,57200.0
MO013,CT for Anal Cancer,18600.0,21100.0,22000.0,MO,70400.0,67520.0,59520.0,88000.0
MO013,CT for Anal Cancer,9000.0,10200.0,10600.0,MO,33920.0,32640.0,28800.0,42400.0
MO013,CT for Anal Cancer,16400.0,18700.0,18700.0,MO,59840.0,59840.0,52480.0,74800.0
MO013,CT for Anal Cancer,14700.0,16700.0,16700.0,MO,53440.0,53440.0,47040.0,66800.0
MO014,"CT for Colorectal
Cancer",6100.0,6900.0,6900.0,MO,22080.0,22080.0,19520.0,27600.0
MO014,"CT for Colorectal
Cancer",13800.0,15700.0,16300.0,MO,52160.0,50240.0,44160.0,65200.0
MO014,"CT for Colorectal
Cancer",15100.0,17100.0,17800.0,MO,56960.0,54720.0,48320.0,71200.0
MO014,"CT for Colorectal
Cancer",10600.0,12000.0,12500.0,MO,40000.0,38400.0,33920.0,50000.0
MO014,"CT for Colorectal
Cancer",13800.0,15700.0,16300.0,MO,52160.0,50240.0,44160.0,65200.0
MO014,"CT for Colorectal
Cancer",8000.0,9000.0,9400.0,MO,30080.0,28800.0,25600.0,37600.0
MO014,"CT for Colorectal
Cancer",8100.0,9200.0,9500.0,MO,30400.0,29440.0,25920.0,38000.0
MO014,"CT for Colorectal
Cancer",20700.0,23500.0,24500.0,MO,78400.0,75200.0,66240.0,98000.0
MO015,"CT for Esophageal
Cancer",16400.0,18700.0,18700.0,MO,59840.0,59840.0,52480.0,74800.0
MO015,"CT for Esophageal
Cancer",10700.0,12100.0,12600.0,MO,40320.0,38720.0,34240.0,50400.0
MO015,"CT for Esophageal
Cancer",15600.0,17700.0,18400.0,MO,58880.0,56640.0,49920.0,73600.0
MO015,"CT for Esophageal
Cancer",29900.0,34000.0,34000.0,MO,108800.0,108800.0,95680.0,136000.0
MO015,"CT for Esophageal
Cancer",29900.0,34000.0,34000.0,MO,108800.0,108800.0,95680.0,136000.0
MO016,"CT for Esophageal /
Stomach Cancer",15300.0,17400.0,18100.0,MO,57920.0,55680.0,48960.0,72400.0
MO016,"CT for Esophageal /
Stomach Cancer",12100.0,13700.0,14300.0,MO,45760.0,43840.0,38720.0,57200.0
MO016,"CT for Esophageal /
Stomach Cancer",10400.0,11800.0,12200.0,MO,39040.0,37760.0,33280.0,48800.0
MO016,"CT for Esophageal /
Stomach Cancer",8000.0,9000.0,9000.0,MO,28800.0,28800.0,25600.0,36000.0
MO016,"CT for Esophageal /
Stomach Cancer",13800.0,15700.0,16300.0,MO,52160.0,50240.0,44160.0,65200.0
MO016,"CT for Esophageal /
Stomach Cancer",16000.0,18200.0,18900.0,MO,60480.0,58240.0,51200.0,75600.0
MO016,"CT for Esophageal /
Stomach Cancer",16000.0,18200.0,18900.0,MO,60480.0,58240.0,51200.0,75600.0
MO016,"CT for Esophageal /
Stomach Cancer",20400.0,23200.0,24100.0,MO,77120.0,74240.0,65280.0,96400.0
MO016,"CT for Esophageal /
Stomach Cancer",20400.0,23200.0,24100.0,MO,77120.0,74240.0,65280.0,96400.0
MO016,"CT for Esophageal /
Stomach Cancer",10600.0,12000.0,12500.0,MO,40000.0,38400.0,33920.0,50000.0
MO016,"CT for Esophageal /
Stomach Cancer",15100.0,17100.0,17800.0,MO,56960.0,54720.0,48320.0,71200.0
MO016,"CT for Esophageal /
Stomach Cancer",6600.0,7500.0,7500.0,MO,24000.0,24000.0,21120.0,30000.0
MO017,"CT for Hepatocellular
Carcinoma",24800.0,28200.0,29300.0,MO,93760.0,90240.0,79360.0,117200.0
MO017,"CT for Hepatocellular
Carcinoma",9900.0,11300.0,11300.0,MO,36160.0,36160.0,31680.0,45200.0
MO017,"CT for Hepatocellular
Carcinoma",18700.0,21300.0,22100.0,MO,70720.0,68160.0,59840.0,88400.0
MO018,"CT for Panceratic
Cancer",31300.0,35500.0,36900.0,MO,118080.0,113600.0,100160.0,147600.0
MO018,"CT for Panceratic
Cancer",9900.0,11300.0,11700.0,MO,37440.0,36160.0,31680.0,46800.0
MO018,"CT for Panceratic
Cancer",4400.0,5000.0,5200.0,MO,16640.0,16000.0,14080.0,20800.0
MO018,"CT for Panceratic
Cancer",20800.0,23600.0,24600.0,MO,78720.0,75520.0,66560.0,98400.0
MO018,"CT for Panceratic
Cancer",8000.0,9000.0,9000.0,MO,28800.0,28800.0,25600.0,36000.0
MO018,"CT for Panceratic
Cancer",37600.0,42700.0,44400.0,MO,142080.0,136640.0,120320.0,177600.0
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",8100.0,9200.0,9500.0,MO,30400.0,29440.0,25920.0,38000.0
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",13400.0,15200.0,15800.0,MO,50560.0,48640.0,42880.0,63200.0
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",10600.0,12100.0,12500.0,MO,40000.0,38720.0,33920.0,50000.0
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",4400.0,5000.0,5000.0,MO,16000.0,16000.0,14080.0,20000.0
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",9900.0,11300.0,11700.0,MO,37440.0,36160.0,31680.0,46800.0
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",19200.0,21800.0,22700.0,MO,72640.0,69760.0,61440.0,90800.0
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",13800.0,15700.0,16300.0,MO,52160.0,50240.0,44160.0,65200.0
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",15100.0,17200.0,17900.0,MO,57280.0,55040.0,48320.0,71600.0
MO020,"CT for Gastointestinal
stromal tumor",16500.0,18800.0,18800.0,MO,60160.0,60160.0,52800.0,75200.0
MO020,"CT for Gastointestinal
stromal tumor",11000.0,12500.0,12500.0,MO,40000.0,40000.0,35200.0,50000.0
MO021,CT for CA Brain,5500.0,6300.0,6500.0,MO,20800.0,20160.0,17600.0,26000.0
MO021,CT for CA Brain,33000.0,37500.0,39000.0,MO,124800.0,120000.0,105600.0,156000.0
MO022,CT for Mesothelioma,13400.0,15200.0,15200.0,MO,48640.0,48640.0,42880.0,60800.0
MO022,CT for Mesothelioma,10400.0,11800.0,12300.0,MO,39360.0,37760.0,33280.0,49200.0
MO022,CT for Mesothelioma,11200.0,12700.0,13200.0,MO,42240.0,40640.0,35840.0,52800.0
MO023,"CT for Thymic
Carcinoma",7800.0,8800.0,8800.0,MO,28160.0,28160.0,24960.0,35200.0
MO023,"CT for Thymic
Carcinoma",6500.0,7400.0,7700.0,MO,24640.0,23680.0,20800.0,30800.0
MO024,"CT for CA Head &
Neck",13700.0,15500.0,16200.0,MO,51840.0,49600.0,43840.0,64800.0
MO024,"CT for CA Head &
Neck",10800.0,12300.0,12800.0,MO,40960.0,39360.0,34560.0,51200.0
MO024,"CT for CA Head &
Neck",15300.0,17400.0,17400.0,MO,55680.0,55680.0,48960.0,69600.0
MO024,"CT for CA Head &
Neck",16000.0,18200.0,18900.0,MO,60480.0,58240.0,51200.0,75600.0
MO024,"CT for CA Head &
Neck",3600.0,4000.0,4200.0,MO,13440.0,12800.0,11520.0,16800.0
MO024,"CT for CA Head &
Neck",9400.0,10700.0,11100.0,MO,35520.0,34240.0,30080.0,44400.0
MO024,"CT for CA Head &
Neck",8500.0,9700.0,9700.0,MO,31040.0,31040.0,27200.0,38800.0
MO024,"CT for CA Head &
Neck",10200.0,11600.0,11600.0,MO,37120.0,37120.0,32640.0,46400.0
MO024,"CT for CA Head &
Neck",9900.0,11300.0,11300.0,MO,36160.0,36160.0,31680.0,45200.0
MO024,"CT for CA Head &
Neck",13400.0,15200.0,15200.0,MO,48640.0,48640.0,42880.0,60800.0
MO024,"CT for CA Head &
Neck",8500.0,9700.0,9700.0,MO,31040.0,31040.0,27200.0,38800.0
MO024,"CT for CA Head &
Neck",16000.0,18200.0,18200.0,MO,58240.0,58240.0,51200.0,72800.0
MO024,"CT for CA Head &
Neck",6600.0,7500.0,7500.0,MO,24000.0,24000.0,21120.0,30000.0
MO024,"CT for CA Head &
Neck",13000.0,14800.0,15400.0,MO,49280.0,47360.0,41600.0,61600.0
MO024,"CT for CA Head &
Neck",3000.0,3400.0,3600.0,MO,11520.0,10880.0,9600.0,14400.0
MO024,"CT for CA Head &
Neck",2600.0,3000.0,3100.0,MO,9920.0,9600.0,8320.0,12400.0
MO025,"CT for Renal Cell
Cancer",11000.0,12500.0,12500.0,MO,40000.0,40000.0,35200.0,50000.0
MO025,"CT for Renal Cell
Cancer",14300.0,16300.0,16900.0,MO,54080.0,52160.0,45760.0,67600.0
MO026,"CT for Ureter / Bladder
/ Urethra",7500.0,8500.0,8800.0,MO,28160.0,27200.0,24000.0,35200.0
MO026,"CT for Ureter / Bladder
/ Urethra",15300.0,17400.0,17400.0,MO,55680.0,55680.0,48960.0,69600.0
MO026,"CT for Ureter / Bladder
/ Urethra",13400.0,15200.0,15200.0,MO,48640.0,48640.0,42880.0,60800.0
MO026,"CT for Ureter / Bladder
/ Urethra",9000.0,10300.0,10700.0,MO,34240.0,32960.0,28800.0,42800.0
MO026,"CT for Ureter / Bladder
/ Urethra",14700.0,16700.0,16700.0,MO,53440.0,53440.0,47040.0,66800.0
MO026,"CT for Ureter / Bladder
/ Urethra",9400.0,10700.0,11100.0,MO,35520.0,34240.0,30080.0,44400.0
MO026,"CT for Ureter / Bladder
/ Urethra",17100.0,19400.0,20200.0,MO,64640.0,62080.0,54720.0,80800.0
MO026,"CT for Ureter / Bladder
/ Urethra",9900.0,11300.0,11700.0,MO,37440.0,36160.0,31680.0,46800.0
MO026,"CT for Ureter / Bladder
/ Urethra",8300.0,9500.0,9800.0,MO,31360.0,30400.0,26560.0,39200.0
MO026,"CT for Ureter / Bladder
/ Urethra",16000.0,18200.0,18200.0,MO,58240.0,58240.0,51200.0,72800.0
MO026,"CT for Ureter / Bladder
/ Urethra",7100.0,8000.0,8300.0,MO,26560.0,25600.0,22720.0,33200.0
MO027,CT for CA Penis,14700.0,16700.0,17300.0,MO,55360.0,53440.0,47040.0,69200.0
MO027,CT for CA Penis,9000.0,10300.0,10700.0,MO,34240.0,32960.0,28800.0,42800.0
MO027,CT for CA Penis,8100.0,9200.0,9500.0,MO,30400.0,29440.0,25920.0,38000.0
MO027,CT for CA Penis,16000.0,18200.0,18200.0,MO,58240.0,58240.0,51200.0,72800.0
MO027,CT for CA Penis,6600.0,7500.0,7800.0,MO,24960.0,24000.0,21120.0,31200.0
MO027,CT for CA Penis,13000.0,14800.0,14800.0,MO,47360.0,47360.0,41600.0,59200.0
MO027,CT for CA Penis,8500.0,9700.0,10100.0,MO,32320.0,31040.0,27200.0,40400.0
MO028,CT for CA Prostate,8800.0,10000.0,10400.0,MO,33280.0,32000.0,28160.0,41600.0
MO028,CT for CA Prostate,9400.0,10700.0,11100.0,MO,35520.0,34240.0,30080.0,44400.0
MO028,CT for CA Prostate,8500.0,9700.0,9700.0,MO,31040.0,31040.0,27200.0,38800.0
MO028,CT for CA Prostate,16900.0,19200.0,19200.0,MO,61440.0,61440.0,54080.0,76800.0
MO028,CT for CA Prostate,4700.0,5300.0,5500.0,MO,17600.0,16960.0,15040.0,22000.0
MO028,CT for CA Prostate,8500.0,9700.0,9700.0,MO,31040.0,31040.0,27200.0,38800.0
MO028,CT for CA Prostate,16000.0,18200.0,18200.0,MO,58240.0,58240.0,51200.0,72800.0
MO028,CT for CA Prostate,3600.0,4000.0,4200.0,MO,13440.0,12800.0,11520.0,16800.0
MO028,CT for CA Prostate,14300.0,16300.0,16900.0,MO,54080.0,52160.0,45760.0,67600.0
MO029,"CT for B - Cell NHL -
High Grade
(Except Burkitt's &
PCNSL)",28900.0,32800.0,32800.0,MO,104960.0,104960.0,92480.0,131200.0
MO029,"CT for B - Cell NHL -
High Grade
(Except Burkitt's &
PCNSL)",29700.0,33800.0,33800.0,MO,108160.0,108160.0,95040.0,135200.0
MO030,"CT for High - Grade
NHL - B Cell",38400.0,43700.0,45400.0,MO,145280.0,139840.0,122880.0,181600.0
MO031,"CT for Relapsed B -
Cell NHL - High Grade
(Except Burkitt's &
PCNSL)",38900.0,44200.0,45900.0,MO,146880.0,141440.0,124480.0,183600.0
MO031,"CT for Relapsed B -
Cell NHL - High Grade
(Except Burkitt's &
PCNSL)",35100.0,39900.0,41500.0,MO,132800.0,127680.0,112320.0,166000.0
